nodeId,labels,name,preferredTerm,fsn,conceptType,synonyms,category,difficulty,cuisineType,prepTime,cookTime,servings,tags,filePath,amount,unit,isMain,description,stepNumber,methods,tools,timeEstimate
201003339,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,500,ml,False,,,,,
201003340,Ingredient,鱼露,鱼露,,Ingredient,,调料,,,,,,,,5,ml,False,,,,,
201003341,Ingredient,芝麻,芝麻,,Ingredient,,调料,,,,,,,,5,g,False,,,,,
201003342,Ingredient,番茄酱,番茄酱,,Ingredient,,调料,,,,,,,,5,g,False,,,,,
201003343,Ingredient,香醋,香醋,,Ingredient,,调料,,,,,,,,5,ml,False,,,,,
201003344,Ingredient,蒜头,蒜头,,Ingredient,,蔬菜,,,,,,,,2,粒,False,,,,,
201003345,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,1,根,False,,,,,
201003346,Ingredient,地瓜粉,地瓜粉,,Ingredient,,淀粉类,,,,,,,,30,g,False,,,,,
201003347,Ingredient,鸡蛋黄,鸡蛋黄,,Ingredient,,蛋白质,,,,,,,,1,个,False,,,,,
201003348,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,排骨中加入5 g地瓜粉和水进行搅拌，清洗2-3遍后放入大碗备用,1.0,"清洗,搅拌",大碗,约2分钟
201003349,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,排骨中加入鱼露、地瓜粉、鸡蛋黄充分搅拌,2.0,"搅拌,腌制",大碗,约2分钟
201003350,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,将排骨一个一个放入锅中（切记不可以整碗倒入），保证每个不要粘在一起,3.0,炸,"锅,勺子",约30秒
201003351,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,全部放入后，每30秒用勺子来回两面翻转瘦肉块，直至排骨表面金黄,4.0,"炸,翻转","锅,勺子",约2-3分钟
201003352,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,取出排骨，一分钟后倒入油锅中继续炸，直至瘦肉块表面出现焦黄后，取出放入大碗备用,5.0,复炸,"锅,大碗",约1分钟
201003353,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,准备一个小碗，加入蒜末、香醋、白砂糖、鱼露、番茄酱、葱花、芝麻搅拌均匀，倒入5 ml热油,6.0,"搅拌,淋油","小碗,锅",约30秒
201003354,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,将汤汁浇灌入排骨，在充分搅拌后倒入盘中,7.0,"搅拌,装盘","大碗,盘子",约30秒
201003355,Recipe,青椒土豆炒肉,青椒土豆炒肉,,Recipe,"[{'term': '青椒potato炒肉', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '甜椒土豆炒肉', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '青椒洋芋炒肉', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '彩椒土豆炒肉', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'bell pepper土豆炒肉', 'language': 'en', 'language_code': 'en-US'}, {'term': '青椒马铃薯炒肉', 'language': 'zh', 'language_code': 'zh-CN'}]",荤菜,3.0,,约20分钟,约10分钟,2个人,,dishes\meat_dish\青椒土豆炒肉\青椒土豆炒肉.md,,,,,,,,
201003356,Ingredient,青椒,青椒,,Ingredient,"[{'term': '柿子椒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '甜椒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '彩椒', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,200,g,True,,,,,
201003357,Ingredient,土豆,土豆,,Ingredient,"[{'term': '马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '地蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,300,g,True,,,,,
201003358,Ingredient,猪肉（五花肉）,猪肉（五花肉）,,Ingredient,,蛋白质,,,,,,,,200,g,True,,,,,
201003359,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,10,g,False,,,,,
201003360,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,5,g,False,,,,,
201003361,Ingredient,蒜,蒜,,Ingredient,,蔬菜,,,,,,,,12,g,False,,,,,
201003362,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,7,g,False,,,,,
201003363,Ingredient,酱油,酱油,,Ingredient,,调料,,,,,,,,6-10,ml,False,,,,,
201003364,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,10-15,ml,False,,,,,
201003365,Ingredient,土豆淀粉,土豆淀粉,,Ingredient,,淀粉类,,,,,,,,5,g,False,,,,,
201003366,Ingredient,水,水,,Ingredient,,其他,,,,,,,,15,g,False,,,,,
201003367,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,青椒去除根蒂切小块，土豆去皮切2mm薄片，猪肉切4mm薄片，葱横纵切3mm小段，姜蒜去皮拍散剁碎末；土豆淀粉加入约15g水搅拌均匀至水淀粉。,1.0,切,"刀,案板,盆",约15分钟
201003368,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,起锅烧油，加热至7成热放入猪肉片，缓缓翻滚炒至去肉红色，加入约3ml酱油，翻炒肉片均匀上色，放入约2g盐。,2.0,炒,"炒锅,锅铲",约2分钟
201003369,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,转5成油温，加入葱姜蒜炒5秒，然后加入土豆片，转7成油温均匀翻炒，加入约5ml酱油和2g盐，炒至土豆断生，表面轻微焦黄。,3.0,炒,"炒锅,锅铲",约3分钟
201003370,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,转8成油温加入青椒，大火煸炒出锅气（有白烟冒出），反复均匀翻炒1分钟上色，最后在锅周围倒入水淀粉转4成火勾芡。,4.0,"炒,勾芡","炒锅,锅铲",约1分钟
201003371,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,在外观呈粘稠状态后关火，盛盘。,5.0,"关火,盛盘","锅铲,盘子",约10秒
201003372,Recipe,香干芹菜炒肉,香干芹菜炒肉,,Recipe,,荤菜,3.0,,约10分钟（切配、腌制）,约8-10分钟（炒制）,2人,"芹菜焯水保持爽脆,豆干较硬可焯水,可放花椒水或豆瓣酱增香",dishes\meat_dish\香干芹菜炒肉\香干芹菜炒肉.md,,,,,,,,
201003373,Ingredient,豆干,豆干,,Ingredient,,蛋白质,,,,,,,,150,g,True,,,,,
201003374,Ingredient,香芹,香芹,,Ingredient,,蔬菜,,,,,,,,4,根,True,,,,,
201003375,Ingredient,猪肉,猪肉,,Ingredient,,蛋白质,,,,,,,,200,g,True,,,,,
201003376,Ingredient,大蒜,大蒜,,Ingredient,,蔬菜,,,,,,,,2,瓣,False,,,,,
201003377,Ingredient,辣椒,辣椒,,Ingredient,,蔬菜,,,,,,,,4,个,False,,,,,
201003378,Ingredient,花椒,花椒,,Ingredient,,调料,,,,,,,,6,粒,False,,,,,
201003379,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,5,g,False,,,,,
201003380,Ingredient,鸡精,鸡精,,Ingredient,,调料,,,,,,,,3,g,False,,,,,
201003381,Ingredient,老抽,老抽,,Ingredient,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,8,ml,False,,,,,
201003382,Ingredient,蚝油,蚝油,,Ingredient,,调料,,,,,,,,5,ml,False,,,,,
201003383,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,10-15,ml,False,,,,,
201003384,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,芹菜去叶切段、切成不超过4cm的条状，备用,1.0,切,"刀,案板",约2分钟
201003385,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,香干切条，宽约小拇指，备用,2.0,切,"刀,案板",约1分钟
201003386,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,蒜头切片或者剁成蒜泥都行，备用,3.0,切,"刀,案板",约30秒
201003387,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,辣椒切圈或者斜切成条都行，备用,4.0,切,"刀,案板",约30秒
201003388,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,热锅，锅内放入10-15ml食用油，等待10秒让油温升高,5.0,炒,炒锅,10秒
201003389,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,放入花椒、大蒜爆香（可以吃姜的也可以额外放入一些姜片/姜丝）,6.0,爆香,"炒锅,锅铲",约30秒
201003390,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,加入猪肉炒至变色，再加入8ml老抽上色翻炒均匀（有豆瓣酱的，可以放入3ml豆瓣酱一起翻炒）,7.0,炒,"炒锅,锅铲",约2分钟
201003391,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,加入香干翻炒均匀（大约2分钟）,8.0,炒,"炒锅,锅铲",约2分钟
201003392,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,加入辣椒翻炒均匀（大约1-2分钟）,9.0,炒,"炒锅,锅铲",1-2分钟
201003393,CookingStep,步骤10,步骤10,,CookingStep,,,,,,,,,,,,,加入芹菜，放入5g盐翻炒1分钟,10.0,炒,"炒锅,锅铲",1分钟
201003394,CookingStep,步骤11,步骤11,,CookingStep,,,,,,,,,,,,,加入3g鸡精、5ml蚝油翻炒均匀，即可出锅,11.0,炒,"炒锅,锅铲",约30秒
201003395,Recipe,香煎五花肉,香煎五花肉,,Recipe,"[{'term': '香pan-fried五花肉', 'language': 'zh', 'language_code': 'zh-CN'}]",荤菜,3.0,,15分钟,10分钟,1人,小心被溅出的油烫到,dishes\meat_dish\香煎五花肉\香煎五花肉.md,,,,,,,,
201003396,Ingredient,五花肉条,五花肉条,,Ingredient,,蛋白质,,,,,,,,1,条,True,,,,,
201003397,Ingredient,生菜,生菜,,Ingredient,,蔬菜,,,,,,,,1,朵,True,,,,,
201003398,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,5,毫升,False,,,,,
201003399,Ingredient,酱油,酱油,,Ingredient,,调料,,,,,,,,8,克,False,,,,,
201003400,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,1,克,False,,,,,
201003401,Ingredient,味精,味精,,Ingredient,,调料,,,,,,,,1,克,False,,,,,
201003402,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,克,False,,,,,
201003403,Ingredient,姜,姜,,Ingredient,,调料,,,,,,,,2,片,False,,,,,
201003404,Ingredient,大蒜,大蒜,,Ingredient,,调料,,,,,,,,2,朵,False,,,,,
201003405,Ingredient,豆瓣酱,豆瓣酱,,Ingredient,,调料,,,,,,,,适量,,False,,,,,
201003406,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将五花肉条沿长边切片，每片厚1mm-1.5mm，备用,1.0,切,"刀,案板",5分钟
201003407,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,将切好的五花肉放置碗中，依次加入8g酱油、1g盐、1g味精、10g料酒、两片姜、两朵拍扁的大蒜腌制10分钟,2.0,腌制,碗,10分钟
201003408,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,将生菜叶直接用手扒下来，洗干净，备用,3.0,清洗,手,2分钟
201003409,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,热锅，倒入5ml食用油。油轻微冒烟后下入五花肉。单面煎制焦黄色后翻面，另一边同理,4.0,煎,"平底锅,锅铲",5分钟
201003410,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,五花肉出锅后，装盘,5.0,装盘,盘子,1分钟
201003411,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,将豆瓣酱抹到菜叶上，卷着五花肉即可食用,6.0,卷,手,1分钟
201003412,Recipe,香菇滑鸡,香菇滑鸡,,Recipe,,荤菜,3.0,,约15分钟（泡发香菇、切配、去骨、腌制）,约8分钟（焯水1分钟+炒鸡3分钟+炖煮2分钟+收汁2分钟）,1人份,"鸡腿去骨技巧,香菇水提鲜,程序员效率",dishes\meat_dish\香菇滑鸡\香菇滑鸡.md,,,,,,,,
201003413,Ingredient,大鸡腿,大鸡腿,,Ingredient,,蛋白质,,,,,,,,2,个,True,,,,,
201003414,Ingredient,干香菇,干香菇,,Ingredient,,蔬菜,,,,,,,,5,粒,True,,,,,
201003415,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,2,片,False,,,,,
201003416,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,2,颗,False,,,,,
201003417,Ingredient,蒜,蒜,,Ingredient,,蔬菜,,,,,,,,2,瓣,False,,,,,
201003418,Ingredient,温水,温水,,Ingredient,,其他,,,,,,,,150,毫升,False,,,,,
201003419,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,毫升,False,,,,,
201003420,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,45,毫升,False,,,,,
201003421,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,1.5,克,False,,,,,
201003422,Ingredient,老抽,老抽,,Ingredient,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,毫升,False,,,,,
201003423,Ingredient,糖,糖,,Ingredient,,调料,,,,,,,,15,毫升,False,,,,,
201003424,Ingredient,香油,香油,,Ingredient,,调料,,,,,,,,5,毫升,False,,,,,
201003425,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,用温水（30-40℃）泡发干香菇,1.0,泡发,碗,约10分钟
201003426,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,姜切小块，葱切段，蒜对半切小粒,2.0,切,"刀,案板",2分钟
201003427,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,鸡腿去骨（可不去骨），切成小块,3.0,"去骨,切","刀,案板",3分钟
201003428,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,泡发的香菇一分为四，保留泡发香菇的水备用,4.0,切,"刀,案板",1分钟
201003429,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,鸡腿肉焯水1分钟，去除血沫和杂质,5.0,焯水,"锅,漏勺",1分钟
201003430,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,鸡腿肉中加入料酒15ml、生抽15ml、盐1.5g、老抽15ml，抓匀腌制,6.0,腌制,盆,2分钟
201003431,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,锅中油温三成，下入鸡腿肉煸炒至金黄后盛出备用,7.0,炒,"炒锅,锅铲",3分钟
201003432,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,锅留底油，下入葱、姜、蒜炒香，再加入香菇大火翻匀,8.0,炒,"炒锅,锅铲",20秒
201003433,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,香菇香味飘出后，加入煸炒过的鸡腿肉，倒入全部香菇水、糖15ml、生抽30ml,9.0,"炒,炖煮","炒锅,锅铲",10秒
201003434,CookingStep,步骤10,步骤10,,CookingStep,,,,,,,,,,,,,转中火不盖盖炖煮2分钟收浓汤汁，淋入香油5ml，撒上葱花后关火装盘,10.0,"炖煮,收汁","炒锅,锅铲",2分钟
201003435,Recipe,香辣鸡爪煲,香辣鸡爪煲,,Recipe,,荤菜,4.0,川菜,约10分钟（剪指甲、清洗、切配料）,约40分钟（焯水+炖煮30分钟+炒制10分钟）,1斤鸡爪（约2-3人份）,"可加配菜,Q弹口感,香辣浓郁",dishes\meat_dish\香辣鸡爪煲\香辣鸡爪煲.md,,,,,,,,
201003436,Ingredient,鸡爪,鸡爪,,Ingredient,,蛋白质,,,,,,,,500,克,True,,,,,
201003437,Ingredient,香叶,香叶,,Ingredient,,调料,,,,,,,,3,片,False,,,,,
201003438,Ingredient,八角,八角,,Ingredient,"[{'term': '大料', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茴香', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,3,个,False,,,,,
201003439,Ingredient,小米椒,小米椒,,Ingredient,,蔬菜,,,,,,,,6,个,False,,,,,
201003440,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,10,克,False,,,,,
201003441,Ingredient,蒜,蒜,,Ingredient,,蔬菜,,,,,,,,10,克,False,,,,,
201003442,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,2,根,False,,,,,
201003443,Ingredient,蚝油,蚝油,,Ingredient,,调料,,,,,,,,3,克,False,,,,,
201003444,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,适量,,False,,,,,
201003445,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,适量,,False,,,,,
201003446,Ingredient,老抽,老抽,,Ingredient,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,适量,,False,,,,,
201003447,Ingredient,辣椒面,辣椒面,,Ingredient,,调料,,,,,,,,可选,,False,,,,,
201003448,Ingredient,五香粉,五香粉,,Ingredient,,调料,,,,,,,,适量,,False,,,,,
201003449,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,适量,,False,,,,,
201003450,Ingredient,鸡精,鸡精,,Ingredient,,调料,,,,,,,,适量,,False,,,,,
201003451,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,给鸡爪剪去指甲；如为整只鸡爪需去骨，再用清水洗净。,1.0,切,"剪刀,刀,案板,盆",5分钟
201003452,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,鸡爪冷水下锅，加入葱、姜、料酒焯水，水开后撇去浮沫。,2.0,焯水,"锅,漏勺",3-5分钟
201003453,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,加入香叶、八角、生抽、老抽，盖盖小火慢煮三十分钟。,3.0,炖,"锅,锅盖",30分钟
201003454,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,捞出鸡爪，留一碗鸡汤备用。,4.0,捞,"漏勺,碗",1分钟
201003455,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,起锅烧油，小火炒香姜末、蒜末、小米椒，能吃辣可再加辣椒面。,5.0,炒,"炒锅,锅铲",1-2分钟
201003456,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,加入生抽、老抽、蚝油、五香粉、盐，炒出酱香味。,6.0,炒,锅铲,30秒
201003457,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,放入鸡爪，加少许盐调味，翻炒1-2分钟，再倒入预留鸡汤，边炒边搅动。,7.0,炒,锅铲,2-3分钟
201003458,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,加入鸡精提鲜，撒葱段搅拌均匀即可出锅。,8.0,炒,锅铲,30秒
201003459,Recipe,鱼香茄子,鱼香茄子,,Recipe,"[{'term': '鱼香eggplant', 'language': 'en', 'language_code': 'en-US'}, {'term': '鱼香紫茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鱼香青茄子', 'language': 'zh', 'language_code': 'zh-CN'}]",荤菜,3.0,川菜,10分钟,15分钟,1人,"茄子可去皮,肉沫可增量,超级下饭",dishes\meat_dish\鱼香茄子\鱼香茄子.md,,,,,,,,
201003460,Ingredient,茄子,茄子,,Ingredient,,蔬菜,,,,,,,,2,根,True,,,,,
201003461,Ingredient,肉末,肉末,,Ingredient,,蛋白质,,,,,,,,20,克,True,,,,,
201003462,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,3-5,克,False,,,,,
201003463,Ingredient,糖,糖,,Ingredient,,调料,,,,,,,,5-10,克,False,,,,,
201003464,Ingredient,味精,味精,,Ingredient,,调料,,,,,,,,5,克,False,,,,,
201003465,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,毫升,False,,,,,
201003466,Ingredient,老抽,老抽,,Ingredient,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,5,毫升,False,,,,,
201003467,Ingredient,醋,醋,,Ingredient,,调料,,,,,,,,10,毫升,False,,,,,
201003468,Ingredient,水淀粉,水淀粉,,Ingredient,,淀粉类,,,,,,,,100,毫升,False,,,,,
201003469,Ingredient,豆瓣酱,豆瓣酱,,Ingredient,,调料,,,,,,,,20-30,克,False,,,,,
201003470,Ingredient,小葱,小葱,,Ingredient,"[{'term': '香葱', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '细葱', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,适量,,False,,,,,
201003471,Ingredient,姜,姜,,Ingredient,,蔬菜,,,,,,,,适量,,False,,,,,
201003472,Ingredient,蒜,蒜,,Ingredient,,蔬菜,,,,,,,,适量,,False,,,,,
201003473,Ingredient,小米辣,小米辣,,Ingredient,,蔬菜,,,,,,,,适量,,False,,,,,
201003474,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将茄子切成条。,1.0,切,"刀,案板",2分钟
201003475,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,将肉切成肉沫，葱姜蒜切碎、小米椒切丁。,2.0,切,"刀,案板",3分钟
201003476,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,调鱼香汁：碗中放入盐、味精、糖、生抽、老抽、醋、水淀粉搅拌均匀。,3.0,搅拌,"碗,筷子",1分钟
201003477,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,锅中倒入300毫升油，开小火，等油温七成热（小火约40秒，有烟冒出）放入茄子炸两分钟，当茄子边缘微黄就捞出。,4.0,炸,"炒锅,漏勺",2-3分钟
201003478,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,锅中留15-30毫升油，倒入肉沫炒至颜色变白就盛出来。,5.0,炒,"炒锅,锅铲",1分钟
201003479,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,锅中再倒入15-30毫升油，放入豆瓣酱、葱白、姜、蒜炒香，然后倒入肉沫翻炒均匀。,6.0,炒,"炒锅,锅铲",1分钟
201003480,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,加入80-150毫升清水（水面预计茄子八成高度为准），倒入茄子、倒入料汁，爆炒入味收汁。最后放入葱翻炒均匀，就可以起锅了。,7.0,"爆炒,收汁","炒锅,锅铲",3-4分钟
201003481,Recipe,麻婆豆腐,麻婆豆腐,,Recipe,"[{'term': '麻婆tofu', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '麻婆老豆腐', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '麻婆嫩豆腐', 'language': 'zh', 'language_code': 'zh-CN'}]",荤菜,3.0,川菜,约10分钟,约12分钟,1人份,防止糊锅,dishes\meat_dish\麻婆豆腐\麻婆豆腐.md,,,,,,,,
